time,temp,rh,ha_rain_prob,pressure,ha_spread,ha_spread_trend,om_precip,om_rain,om_showers,om_temp,om_rh,om_dew_point,om_pressure,om_cloud,om_wind,yx_condition,yx_temp,yx_humidity,yx_feels_like,yx_prec_prob,yx_prec_strength,yx_pressure_mm,yx_wind_speed,yx_is_rain,ms_precip,ms_temp,ms_rhum,ms_pres,ms_dwpt,ms_wdir,ms_wspd,dew_point,spread,abs_humidity,humidex,spread_deriv,pressure_deriv,pressure_filled,rain_truth,rain_truth_window,front_truth,model_original,model_tuned,model_trend_dominant,model_ha_live,model_pressure_aware,model_pressure_absolute,model_pressure_long_window,model_pressure_lagged,model_pressure_combined,model_combined,model_pressure_primary,model_onset_gate
2026-08-14 03:00:00+00:00,15.625111929111112,71.20171907166666,,998.436301748675,,-0.3154834337333333,0.0,0.0,0.0,15.9,61,8.4,997.5,100,10.8,light-rain,13.0,73.0,11.0,90.0,0.25,751.0,2.4,1.0,0.0,14.6,79.0,1024.8,11.0,330.0,4.0,10.423548861248664,5.201563067862448,9.46408299037548,17.076004165407042,-0.25514084602068543,-0.1421749195889106,998.436301748675,0.0,0.0,0.0,23.0,24.0,15.0,30.0,24.0,24.0,25.0,24.0,24.0,26.0,20.0,36.0
2026-08-14 04:00:00+00:00,15.87359747288889,70.79828714027778,,998.4608820079416,,0.2336961486805555,0.0,0.0,0.0,15.6,64,8.8,997.4,100,9.7,overcast,14.0,73.0,12.0,0.0,0.0,751.0,2.1,0.0,0.0,14.0,82.0,1024.0,11.0,320.0,2.0,10.57673869650791,5.296858776380979,9.552910506518863,17.39633028136591,-0.014872980403815461,-0.0533008784904041,998.4608820079416,0.0,0.0,0.0,20.0,23.0,10.0,19.0,23.0,23.0,24.0,23.0,23.0,25.0,19.0,38.0
2026-08-14 05:00:00+00:00,16.110462953861113,71.380595615,,998.6458803270084,,-0.0864913164333333,0.0,0.0,0.0,16.0,66,9.6,997.3,100,9.7,overcast,14.0,69.0,13.0,0.0,0.0,750.0,1.0,0.0,0.0,15.0,82.0,1025.0,12.0,330.0,2.0,10.927361292780311,5.183101661080801,9.770142173114756,17.800074645742885,-0.009230703390823438,0.10478928916671748,998.6458803270084,0.0,0.0,0.0,21.0,22.0,7.0,26.0,22.0,22.0,23.0,22.0,23.0,24.0,21.0,40.0
2026-08-14 06:00:00+00:00,17.076162753166667,69.45799436277778,,998.457798740625,,0.4408318211083333,0.0,0.0,0.0,15.8,68,9.9,997.3,100,9.4,cloudy,15.0,68.0,13.0,0.0,0.0,750.0,3.0,0.0,0.0,15.7,76.0,1024.7,11.5,330.0,7.0,11.441059806966933,5.6351029461997335,10.074680794350572,19.01653155363993,0.16912208490937708,-0.0015416336582916301,998.457798740625,0.0,0.0,0.0,14.0,20.0,5.0,12.0,20.0,20.0,20.0,20.0,20.0,22.0,16.0,45.0
2026-08-14 07:00:00+00:00,19.215731765833333,63.776303722222224,,998.380414672514,,1.6239349710138888,0.0,0.0,0.0,16.5,67,10.4,997.8,100,8.6,cloudy,16.0,69.0,14.0,0.0,0.0,750.0,2.8,0.0,0.0,16.0,77.0,1024.0,12.0,310.0,2.0,12.1834562256625,7.032275540170833,10.50251484063989,21.53200382454617,0.9245869395450156,-0.13273282724719593,998.380414672514,0.0,0.0,0.0,0.0,14.0,4.0,0.0,14.0,14.0,14.0,14.0,14.0,15.0,0.0,54.0
2026-08-14 08:00:00+00:00,20.878408188944444,59.31590584722222,,998.2248711369306,,1.1280083452777776,0.0,0.0,0.0,16.8,67,10.6,997.3,100,7.6,cloudy,17.0,76.0,18.0,0.0,0.0,749.0,0.0,0.0,0.0,19.0,60.0,1024.0,11.1,320.0,2.0,12.645915900131483,8.232492288812962,10.76481409251112,23.437146167603508,1.298694671306614,-0.11646380184720329,998.2248711369306,0.0,0.0,0.0,0.0,10.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,0.0,60.0
2026-08-14 09:00:00+00:00,21.0448958095,57.767258195277776,,998.0927195126252,,0.4518330741777778,0.0,0.0,0.0,17.3,66,10.9,997.2,100,7.2,cloudy,18.0,59.0,16.0,0.0,0.0,749.0,3.5,0.0,0.0,19.0,65.0,1023.9,12.3,350.0,7.0,12.39833186246385,8.646563947036151,10.585530938822545,23.47302084338703,0.8071442034326592,-0.14384757994440633,998.0927195126252,0.0,0.0,0.0,0.0,7.0,2.0,0.0,7.0,7.0,7.0,7.0,7.0,8.0,0.0,55.0
2026-08-14 10:00:00+00:00,20.57675342713889,49.39421868111111,,997.9887841168083,,2.409765304438889,0.0,0.0,0.0,18.4,61,10.7,997.4,99,7.6,cloudy,19.0,55.0,17.0,0.0,0.0,749.0,3.7,0.0,0.0,20.0,56.0,1024.0,10.9,310.0,4.0,9.603864370003299,10.97288905713559,8.80837489960869,21.65405778209694,1.3701983841613146,-0.11804351006111345,997.9887841168083,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,36.0
2026-08-14 11:00:00+00:00,21.74920234130556,39.13179945833333,,997.6230614500028,,3.425031123155556,0.0,0.0,0.0,20.4,46,8.4,996.7,11,9.7,cloudy,20.0,75.0,22.0,0.0,0.0,750.0,1.0,0.0,0.0,20.0,56.0,1024.0,10.9,290.0,5.0,7.226168725812916,14.523033615492643,7.468771150021046,21.840293714800662,2.938234834228246,-0.23482903131122157,997.6230614500028,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,29.0
2026-08-14 12:00:00+00:00,22.58094213772222,40.53183467277778,,997.0647409049748,,-0.3214384975916667,0.0,0.0,0.0,21.7,38,6.7,996.3,28,11.9,cloudy,21.0,45.0,18.0,0.0,0.0,750.0,4.2,0.0,0.0,20.8,43.0,1022.9,7.8,340.0,14.0,8.48748692035009,14.093455217372131,8.11483743854605,23.177735554487807,1.5602830801182703,-0.46202160591678876,997.0647409049748,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,34.0
2026-08-14 13:00:00+00:00,22.34546662469444,41.79834324416667,,996.7483759152944,,-0.582828480675,0.0,0.0,0.0,21.9,34,5.4,995.9,77,9.7,cloudy,22.0,40.0,19.0,0.0,0.0,750.0,4.4,0.0,0.0,21.0,40.0,1023.0,6.9,310.0,7.0,8.731086983384769,13.61437964130967,8.25615161943536,23.044405530944115,-0.4543269870914868,-0.4373427673541528,996.7483759152944,0.0,0.0,0.0,5.0,5.0,14.0,11.0,5.0,5.0,6.0,5.0,5.0,10.0,2.0,37.0
2026-08-14 14:00:00+00:00,22.024965745166668,44.66080500833333,,996.2970071388416,,-1.001102953763889,0.0,0.0,0.0,22.4,36,6.6,995.3,16,11.2,cloudy,21.0,64.0,21.0,0.0,0.0,749.0,2.0,0.0,0.0,22.0,41.0,1022.0,8.1,320.0,6.0,9.424970383286796,12.599995361879872,8.66054387469578,23.023111681621792,-0.74672992774613,-0.3838668830665597,996.2970071388416,0.0,0.0,0.0,7.0,7.0,22.0,19.0,7.0,7.0,9.0,7.0,9.0,12.0,3.0,31.0
2026-08-14 15:00:00+00:00,22.0,44.0,,995.9502478110112,,-0.21,0.0,0.0,0.0,22.4,40,8.2,994.9,74,11.9,cloudy,22.0,36.0,18.0,0.0,0.0,749.0,4.5,0.0,0.0,22.0,47.0,1021.6,10.2,330.0,11.0,9.18061815422747,12.81938184577253,8.520150991704048,22.891370027546863,-0.3974988977685703,-0.3990640521416253,995.9502478110112,0.0,0.0,0.0,4.0,6.0,19.0,4.0,6.0,6.0,8.0,6.0,8.0,11.0,2.0,27.0
2026-08-14 16:00:00+00:00,21.235647437242424,47.43370281484849,,995.4917375451224,,-0.5135272103121212,0.0,0.0,0.0,21.8,44,9.0,994.4,99,10.4,cloudy,22.0,36.0,18.0,0.0,0.0,749.0,4.5,0.0,0.0,21.0,49.0,1021.0,9.9,310.0,3.0,9.603710985522813,11.63193645171961,8.788569579185529,22.312883561790503,-0.4840294550801305,-0.40263479685961556,995.4917375451224,0.0,0.0,0.0,5.0,6.0,18.0,10.0,6.0,6.0,8.0,6.0,9.0,10.0,2.0,27.0
2026-08-14 17:00:00+00:00,20.047021767305555,51.28114552916667,,995.2863563055972,,-1.2834629269027775,0.0,0.0,0.0,21.1,47,9.4,994.2,93,7.6,cloudy,22.0,43.0,20.0,0.0,0.0,748.0,3.0,0.0,0.0,20.0,64.0,1021.0,13.0,330.0,2.0,9.675299678141549,10.371722089164006,8.866658009697005,21.15617024113071,-1.2238298783042616,-0.3319457527069858,995.2863563055972,0.0,0.0,0.0,12.0,12.0,37.0,24.0,12.0,12.0,15.0,12.0,16.0,19.0,5.0,24.0
2026-08-14 18:00:00+00:00,18.89096247861111,55.54774616555556,,995.206610668925,,-1.2726906049388889,0.0,0.0,0.0,20.4,50,9.7,994.4,100,6.8,clear,20.0,48.0,18.0,0.0,0.0,748.0,1.9,0.0,0.0,15.9,76.0,1021.4,11.7,0.0,0.0,9.796164760237719,9.094797718373393,8.974136915810178,20.054296839349995,-1.2685693666731088,-0.14256343809870486,995.206610668925,0.0,0.0,0.0,13.0,13.0,38.0,24.0,13.0,13.0,16.0,13.0,17.0,19.0,6.0,21.0
2026-08-14 19:00:00+00:00,18.019930124,60.11812637305556,,995.092135184375,,-1.3354576180611109,0.0,0.0,0.0,19.2,49,8.3,994.3,45,5.8,clear,18.0,60.0,17.0,0.0,0.0,748.0,1.3,0.0,0.0,14.0,82.0,1021.0,11.0,322.0,1.0,10.163050517231778,7.856879606768221,9.224547616723353,19.350133154042428,-1.257421241197893,-0.09711056061109957,995.092135184375,0.0,0.0,0.0,13.0,13.0,38.0,26.0,13.0,13.0,16.0,13.0,17.0,20.0,7.0,23.0
2026-08-14 20:00:00+00:00,17.293683594833336,64.89027725583334,,995.04556803605,,-1.189682252675,0.0,0.0,0.0,18.8,50,8.1,994.0,68,5.4,clear,16.0,48.0,13.0,0.0,0.0,748.0,2.0,0.0,0.0,13.0,88.0,1021.0,11.1,250.0,1.0,10.622710855291842,6.670972739541494,9.535329059708834,18.838102014515062,-1.2119124894159494,-0.08052131643751181,995.04556803605,0.0,0.0,0.0,16.0,16.0,37.0,34.0,16.0,16.0,19.0,16.0,19.0,23.0,10.0,26.0
2026-08-14 21:00:00+00:00,16.713746610555557,67.58635520833333,,994.90270668705,,-0.8056733650444444,0.0,0.0,0.0,18.0,55,8.9,994.4,97,5.8,clear,16.0,70.0,15.0,0.0,0.0,748.0,1.6,0.0,0.0,12.1,91.0,1021.5,10.7,0.0,0.0,10.682739072076847,6.031007538478709,9.592632993054188,18.28656921111135,-0.9129360341447557,-0.09471424866251255,994.90270668705,0.0,0.0,0.0,20.0,20.0,34.0,32.0,20.0,20.0,23.0,20.0,22.0,25.0,16.0,31.0
2026-08-14 22:00:00+00:00,16.123461191444445,69.30037709694444,,994.822901381936,,-0.5748546979805556,0.0,0.0,0.0,17.6,63,10.5,994.1,55,5.4,cloudy,14.0,72.0,13.0,0.0,0.0,748.0,1.5,0.0,0.0,16.0,72.0,1021.0,11.0,250.0,2.0,10.494988783172355,5.62847240827209,9.49285030107997,17.60777581021933,-0.5212501656347017,-0.1113333270569683,994.822901381936,0.0,0.0,0.0,21.0,21.0,29.0,31.0,21.0,21.0,23.0,21.0,22.0,24.0,19.0,33.0
2026-08-14 23:00:00+00:00,15.413739508888888,72.73593637055556,,994.6690983577696,,-0.6992461994444444,0.0,0.0,0.0,17.2,62,9.8,994.0,10,6.5,cloudy,12.0,60.0,11.0,0.0,0.0,747.0,0.0,0.0,0.0,12.0,88.0,1021.0,10.1,250.0,2.0,10.54039444662995,4.873345062258938,9.5450136414598,16.91936965696865,-0.5788312381098857,-0.11680416464020026,994.6690983577696,0.0,0.0,0.0,30.0,30.0,25.0,40.0,30.0,30.0,32.0,30.0,31.0,32.0,28.0,35.0
2026-08-15 00:00:00+00:00,14.877016858472222,75.70972749583333,,994.5878391127889,,-0.6446928971361111,0.0,0.0,0.0,16.3,64,9.5,993.6,0,6.5,clear,14.0,72.0,12.0,0.0,0.0,747.0,1.9,0.0,0.0,10.4,95.0,1021.3,9.6,0.0,0.0,10.624548325205936,4.252468533266287,9.616510012587895,16.422303250427742,-0.688001937502902,-0.11753113457359632,994.5878391127889,0.0,0.0,0.0,38.0,38.0,24.0,45.0,38.0,38.0,40.0,38.0,39.0,41.0,35.0,37.0
2026-08-15 01:00:00+00:00,14.715755536055555,76.79832722416667,,994.4408945374196,,-0.3239352670277777,0.0,0.0,0.0,15.8,67,9.7,993.4,0,4.0,clear,13.0,77.0,12.0,0.0,0.0,747.0,1.6,0.0,0.0,10.0,94.0,1020.0,9.1,300.0,1.0,10.683050401611556,4.032705134443999,9.659412607875696,16.28872571241252,-0.4203199639074695,-0.11410191017500892,994.4408945374196,0.0,0.0,0.0,38.0,38.0,21.0,41.0,38.0,38.0,40.0,38.0,39.0,40.0,38.0,40.0
2026-08-15 02:00:00+00:00,14.296171444944443,78.0374919275,,994.2910239624332,,-0.2680344105,0.0,0.0,0.0,15.5,68,9.6,993.0,0,3.6,clear,11.0,83.0,11.0,0.0,0.0,747.0,0.0,0.0,0.0,10.0,94.0,1020.0,9.1,268.0,1.0,10.516628539113302,3.779542905831141,9.56697313699073,15.790637684919218,-0.2364628137175728,-0.14840757517782777,994.2910239624332,0.0,0.0,0.0,39.0,39.0,17.0,42.0,39.0,39.0,40.0,39.0,40.0,40.0,43.0,42.0
2026-08-15 03:00:00+00:00,14.208413399722224,78.57412475333334,,994.1996661013724,,-0.1757058416333333,0.0,0.0,0.0,15.1,68,9.2,993.0,0,4.3,clear,12.0,74.0,10.0,0.0,0.0,747.0,1.9,0.0,0.0,9.7,95.0,1020.9,8.9,0.0,0.0,10.53431664832977,3.6740967513924527,9.581172450759391,15.711187052257605,-0.17930419152577315,-0.1206142180236043,994.1996661013724,0.0,0.0,0.0,40.0,40.0,13.0,41.0,40.0,40.0,41.0,40.0,41.0,41.0,46.0,46.0
2026-08-15 04:00:00+00:00,18.594036278083333,63.212018087500006,,994.0304879059944,,3.4401596354805557,0.0,0.0,0.0,15.0,70,9.6,992.9,0,5.0,clear,12.0,76.0,10.0,0.0,0.0,747.0,1.6,0.0,0.0,13.0,82.0,1020.0,10.0,250.0,1.0,11.460077236470793,7.13395904161254,10.034871356127752,20.543833262087684,1.6772080678906993,-0.13026802821940464,994.0304879059944,0.0,0.0,0.0,0.0,28.0,9.0,0.0,28.0,28.0,29.0,28.0,28.0,28.0,9.0,65.0
2026-08-15 05:00:00+00:00,24.386450507555555,44.30979525166666,,994.0016539607724,,5.631465742611112,0.0,0.0,0.0,16.6,64,9.7,992.8,0,4.7,clear,10.0,91.0,10.0,0.0,0.0,746.0,0.0,0.0,0.0,16.0,72.0,1020.0,11.0,250.0,2.0,11.447018124991052,12.939432382564503,9.831023489906345,26.329772112589986,4.632667815586025,-0.09900607029999264,994.0016539607724,0.0,0.0,0.0,0.0,20.0,6.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,85.0
2026-08-15 06:00:00+00:00,27.68140982225,35.96762634722222,,993.75748195445,,3.5364564936500003,0.0,0.0,0.0,19.1,53,9.3,992.9,75,5.8,partly-cloudy,15.0,62.0,13.0,0.0,0.0,746.0,2.6,0.0,0.0,20.0,57.0,1019.4,11.2,270.0,7.0,11.23932310692007,16.44208671532993,9.59065579413444,29.522405275818752,4.654063836858694,-0.13650297577220272,993.75748195445,0.0,0.0,0.0,0.0,14.0,5.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,91.0
2026-08-15 07:00:00+00:00,29.0193002545,31.08305247777778,,993.5634055225668,,2.339715345583333,0.0,0.0,0.0,21.4,46,9.3,993.0,83,7.2,cloudy,19.0,56.0,17.0,0.0,0.0,746.0,2.6,0.0,0.0,22.0,50.0,1020.0,11.1,250.0,3.0,10.213622410120239,18.80567784437976,8.918823196119485,30.372788858326597,2.9331227309076278,-0.21912421910280955,993.5634055225668,0.0,0.0,0.0,0.0,10.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,82.0
2026-08-15 08:00:00+00:00,30.00259385369445,27.35289435888889,,993.2112013091778,,2.1416428842555555,0.0,0.0,0.0,22.6,42,9.0,992.4,97,10.4,cloudy,20.0,96.0,24.0,0.0,0.0,746.0,0.0,0.0,0.0,24.0,38.0,1019.0,8.8,280.0,4.0,9.151857842102535,20.850736011591913,8.279195466525513,30.881497854978576,2.204324648130992,-0.27314032263609533,993.2112013091778,0.0,0.0,0.0,0.0,7.0,2.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,21.0,58.0
2026-08-15 09:00:00+00:00,30.46332318738889,26.08466315055556,,992.7581039869056,,0.9094901482333332,0.0,0.0,0.0,23.5,38,8.4,992.1,62,12.2,cloudy,22.0,41.0,19.0,0.0,0.0,746.0,4.1,0.0,0.0,24.0,38.0,1018.0,8.8,310.0,11.0,8.839351119640863,21.623972067748028,8.094345937906063,31.208137354719756,1.4091471116841345,-0.4026507678306075,992.7581039869056,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,42.0
2026-08-15 10:00:00+00:00,30.523074747916667,25.79828391194444,,992.4269664028473,,0.2480304432555555,0.0,0.0,0.0,24.3,35,7.8,992.1,87,11.5,cloudy,24.0,42.0,22.0,0.0,0.0,746.0,4.4,0.0,0.0,25.0,32.0,1018.0,7.1,260.0,5.0,8.726469098594684,21.796605649321982,8.031316612249448,31.220063468766842,0.4729348188650349,-0.3921174531652696,992.4269664028473,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,34.0,35.0
2026-08-15 11:00:00+00:00,28.26608052297222,28.96281393527778,,992.1982288532166,,-2.136367639936111,0.0,0.0,0.0,25.0,33,7.6,991.9,49,12.6,cloudy,25.0,55.0,28.0,0.0,0.0,746.0,0.0,0.0,0.0,26.0,30.0,1018.0,7.1,250.0,5.0,8.51214668076364,19.753933842208582,7.975075302726826,28.873146764138998,-0.9350191127697229,-0.2799375668444668,992.1982288532166,0.0,0.0,0.0,9.0,9.0,28.0,28.0,9.0,11.0,11.0,9.0,12.0,13.0,40.0,21.0
2026-08-15 12:00:00+00:00,26.46194179125,34.06024356333334,,992.1392012008196,,-2.896399873413889,0.0,0.0,0.0,25.6,33,8.1,991.5,13,11.5,cloudy,26.0,35.0,23.0,0.0,0.0,746.0,4.6,0.0,0.0,25.5,36.0,1017.2,9.3,340.0,11.0,9.349768761740432,17.112173029509567,8.489288614415173,27.427061508643888,-2.342216309906208,-0.14388260101384276,992.1392012008196,0.0,0.0,0.0,15.0,15.0,40.0,28.0,15.0,16.0,17.0,15.0,19.0,24.0,40.0,14.0
2026-08-15 13:00:00+00:00,26.32554417930556,35.476075612222225,,991.7272418886027,,-1.6460694233055555,0.0,0.0,0.0,25.8,33,8.3,990.8,53,11.2,cloudy,26.0,37.0,24.0,0.0,0.0,746.0,4.3,0.0,0.0,25.0,36.0,1017.0,8.9,290.0,6.0,9.837029147697047,16.488515031608515,8.77532918936076,27.50728643610688,-1.6327094053000337,-0.2354934823069357,991.7272418886027,0.0,0.0,0.0,15.0,15.0,40.0,28.0,15.0,16.0,17.0,15.0,20.0,25.0,40.0,14.0
2026-08-15 14:00:00+00:00,25.77599977680556,36.20166559138889,,991.212724533389,,-0.2316921372361111,0.0,0.0,0.0,25.5,34,8.5,990.8,86,13.0,cloudy,26.0,36.0,24.0,0.0,0.0,745.0,3.0,0.0,0.0,26.0,34.0,1017.0,8.9,280.0,4.0,9.654252764999192,16.121747011806367,8.684464655352205,26.875752067221203,-0.4952130088516001,-0.4632383337153101,991.212724533389,0.0,0.0,0.0,5.0,12.0,32.0,4.0,12.0,13.0,14.0,12.0,16.0,20.0,40.0,21.0
2026-08-15 15:00:00+00:00,25.44003558761111,36.51404268416667,,990.8027617924972,,-0.1107471248944444,0.0,0.0,0.0,25.7,34,8.7,990.0,67,10.1,cloudy,26.0,32.0,22.0,0.0,0.0,745.0,4.6,0.0,0.0,25.6,39.0,1015.9,10.6,320.0,7.0,9.485259449185993,15.954776138425117,8.596221103098035,26.464765092037368,-0.26686944659169853,-0.46224004805276303,990.8027617924972,0.0,0.0,0.0,3.0,9.0,25.0,2.0,9.0,11.0,12.0,9.0,13.0,16.0,40.0,28.0
2026-08-15 16:00:00+00:00,24.89466007363889,38.69821708111111,,990.439584082225,,-0.9701122738055556,0.0,0.0,0.0,25.6,36,9.4,989.8,100,11.5,cloudy,26.0,36.0,23.0,0.0,0.0,745.0,3.9,0.0,0.0,26.0,37.0,1016.0,10.2,270.0,4.0,9.867739765245105,15.026920308393784,8.835603788696217,26.09026558893024,-0.5474133517062914,-0.38657022558197696,990.439584082225,0.0,0.0,0.0,5.0,8.0,23.0,18.0,8.0,10.0,11.0,8.0,12.0,14.0,40.0,28.0
2026-08-15 17:00:00+00:00,23.79217062675,41.32374160555556,,990.1060546670196,,-0.987466894225,0.0,0.0,0.0,24.8,37,9.2,989.3,97,12.2,cloudy,26.0,37.0,25.0,0.0,0.0,744.0,2.0,0.0,0.0,25.0,39.0,1016.0,10.1,260.0,3.0,9.862120352670724,13.930050274079276,8.86507372216313,24.9852375713275,-1.0123629321729206,-0.3483535627387937,990.1060546670196,0.0,0.0,0.0,10.0,10.0,30.0,18.0,10.0,13.0,13.0,10.0,17.0,19.0,40.0,27.0
2026-08-15 18:00:00+00:00,22.444802973861112,45.19141693638889,,990.0028980591832,,-1.438278620738889,0.0,0.0,0.0,23.7,39,8.9,989.6,54,10.8,cloudy,23.0,47.0,21.0,0.0,0.0,744.0,2.7,0.0,0.0,19.0,65.0,1015.7,12.3,0.0,0.0,9.982325258951843,12.46247771490927,8.977388553009918,23.692356513333777,-1.2822212967422573,-0.21834301152091484,990.0028980591832,0.0,0.0,0.0,13.0,13.0,38.0,27.0,13.0,16.0,16.0,13.0,19.0,21.0,40.0,24.0
2026-08-15 19:00:00+00:00,21.335316997916667,50.29153869638889,,989.7993994703194,,-1.748427149125,0.0,0.0,0.0,22.7,43,9.5,989.3,59,7.9,clear,22.0,56.0,21.0,0.0,0.0,744.0,2.1,0.0,0.0,16.0,77.0,1016.0,12.0,240.0,1.0,10.570721715012608,10.76459528290406,9.371981822035302,22.85521585105978,-1.5827274955876085,-0.1533275983501312,989.7993994703194,0.0,0.0,0.0,15.0,15.0,40.0,28.0,15.0,18.0,18.0,15.0,21.0,25.0,40.0,24.0
2026-08-15 20:00:00+00:00,20.311123503083333,54.873401227222224,24.0,989.7848332388444,9.9,-1.4103628813555555,0.0,0.0,0.0,21.9,46,9.8,989.0,17,7.6,clear,20.0,39.0,18.0,0.0,0.0,743.0,1.0,0.0,0.0,14.0,88.0,1016.0,12.0,60.0,1.0,10.935030328307166,9.376093174776168,9.635193571563283,22.004423701021032,-1.5431922700665508,-0.10903241016939091,989.7848332388444,0.0,0.0,0.0,15.0,15.0,46.0,26.0,15.0,18.0,18.0,15.0,21.0,25.0,60.0,26.0
2026-08-15 21:00:00+00:00,19.39122993608333,58.81253216444444,26.0,989.700158653914,8.5,-1.3878205513333333,0.0,0.0,0.0,20.6,53,10.7,989.1,33,6.8,clear,19.0,59.0,17.0,0.0,0.0,743.0,2.5,0.0,0.0,13.9,87.0,1015.9,11.8,0.0,0.0,11.12113523003404,8.27009470604929,9.785529061235946,21.174548246288264,-1.2472502884273844,-0.049620408202713406,989.700158653914,0.0,0.0,0.0,12.0,14.0,44.0,26.0,14.0,17.0,17.0,14.0,19.0,24.0,58.0,29.0
2026-08-15 22:00:00+00:00,18.66562279436111,60.80101527611112,12.0,989.4345776320696,7.9,-0.5179087409249999,0.0,0.0,0.0,20.0,53,10.1,989.0,3,8.6,clear,17.0,62.0,15.0,0.0,0.0,743.0,2.4,0.0,0.0,12.0,100.0,1016.0,12.0,0.0,0.0,10.94050613236548,7.72511666199563,9.69304686966122,20.36155765257322,-0.825488256390269,-0.1751278033873973,989.4345776320696,0.0,0.0,0.0,8.0,12.0,38.0,12.0,12.0,15.0,15.0,12.0,17.0,21.0,58.0,33.0
2026-08-15 23:00:00+00:00,18.13137257525,62.18122149722223,12.0,989.2887515157944,7.7,-0.3894322487388889,0.0,0.0,0.0,19.8,50,9.1,988.3,48,9.4,clear,14.0,50.0,13.0,0.0,0.0,742.0,0.0,0.0,0.0,13.0,88.0,1015.0,11.1,225.0,1.0,10.774619451082112,7.35675312416789,9.604432129752972,19.747865202904517,-0.45667079094070046,-0.2057035690597786,989.2887515157944,0.0,0.0,0.0,5.0,10.0,31.0,13.0,10.0,13.0,13.0,10.0,14.0,17.0,58.0,36.0
2026-08-16 00:00:00+00:00,17.510075503472223,64.3888960163889,16.0,988.9906028392224,7.1,-0.4875496702138889,0.0,0.0,0.0,19.4,50,8.7,988.3,100,9.4,clear,16.0,60.0,13.0,0.0,0.0,742.0,3.0,0.0,0.0,12.4,93.0,1015.5,11.3,0.0,0.0,10.711436454202367,6.798639049269855,9.584623887313265,19.096512502930203,-0.46323880636288717,-0.2219873964235717,988.9906028392224,0.0,0.0,0.0,7.0,9.0,26.0,20.0,9.0,12.0,11.0,9.0,13.0,15.0,63.0,40.0
2026-08-16 01:00:00+00:00,17.188255706194443,64.37115257833334,12.0,988.5361987347696,6.9,-0.0356993653277777,0.0,0.0,0.0,18.8,51,8.5,988.3,100,10.1,clear,16.0,65.0,14.0,0.0,0.0,742.0,2.5,0.0,0.0,15.0,77.0,1015.0,11.0,190.0,2.0,10.402042217869957,6.786213488324487,9.399647603334802,18.629113732334513,-0.2852698179217015,-0.3762763905123734,988.5361987347696,0.0,0.0,0.0,5.0,8.0,21.0,11.0,8.0,11.0,10.0,8.0,12.0,13.0,68.0,43.0
2026-08-16 02:00:00+00:00,16.606771629222223,65.56436212722222,18.0,988.0535172028304,6.6,-0.3178276960972222,0.0,0.0,0.0,18.8,51,8.4,987.4,93,9.4,clear,13.0,71.0,13.0,0.0,0.0,743.0,0.0,0.0,0.0,13.0,82.0,1014.0,10.0,200.0,2.0,10.125121899270077,6.481649729952146,9.24608557669383,17.919556060642076,-0.1584946596588548,-0.4685428181959992,988.0535172028304,0.0,0.0,0.0,8.0,8.0,16.0,19.0,8.0,11.0,10.0,8.0,12.0,13.0,77.0,44.0
2026-08-16 03:00:00+00:00,16.471185049055556,65.24268471,20.0,987.9490303955472,6.4,0.071083079675,0.0,0.0,0.0,17.8,55,8.7,987.0,98,7.9,clear,16.0,61.0,13.0,0.0,0.0,743.0,3.0,0.0,0.0,11.7,94.0,1014.3,10.8,0.0,0.0,9.922679237686003,6.548505811369553,9.126071642799324,17.691653883752064,-0.11885383847746667,-0.293584169611222,987.9490303955472,0.0,0.0,0.0,6.0,7.0,12.0,11.0,7.0,10.0,9.0,7.0,11.0,12.0,80.0,47.0
2026-08-16 04:00:00+00:00,19.598548832583333,57.67388870083334,9.0,987.516997113189,6.6,1.984341963325,0.0,0.0,0.0,17.6,56,8.8,986.3,85,8.6,clear,15.0,64.0,13.0,0.0,0.0,743.0,2.7,0.0,0.0,14.0,82.0,1014.0,11.0,190.0,2.0,11.020484104124744,8.578064728458589,9.713563115924167,21.333061069238948,1.0482074992532215,-0.2682600448207495,987.516997113189,0.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,7.0,7.0,5.0,8.0,8.0,79.0,64.0
